연,월,일,시,분,수신지역,내용
2020,5,10,18,21,강남구,"[강남구청] 10일 확진자 4명 발생(전원 이태원클럽 관련). 이태원클럽, 블랙수면방 방문자 검체검사 필수. 확진자 동선 홈페이지 참조▶ gangnam.go.kr"
2020,5,10,19,10,서초구,"[서초구청] 서초 39번 확진자(해외입국자, 관내동선 없음) 및 타지역 확진자(3명) 서초구 동선 홈페이지 공개(seocho.go.kr)"
2020,5,10,20,14,성동구,"[성동구청] 5.10(일) 21번째 확진자 발생 / 성수1가1동 거주(39세,남) 이태원클럽 감염 추정, 자택 등 방역완료, c19.sd.go.kr 확인바랍니다."
2020,5,10,20,38,송파구,"[송파구청] 5.10.(일)20:30현재 코로나19확진자1명 추가발생(가락2동),격리·방역·역학조사완료.자세한내용 홈페이지(songpa.go.kr)를 참고바랍니다"
2020,5,10,20,52,용산구,[용산구청]코로나 30번째 확진자(이태원클럽 방문한 인천확진자 접촉) 발생. 역학조사중. 자세한 내용은 추후 홈페이지 및 블로그를 참고 바랍니다.
2020,5,11,8,46,동작구,"[동작구청]동작구 34,35번째 확진자 동선공개,상세내용 구홈페이지 및 블로그, SNS확인하여 주시기 바랍니다. blog.naver.com/dongjaksaran"
2020,5,11,9,53,강북구,"[강북구청]5.11 확진자 1명 발생(수유동,여, 52세, 6번 환자 가족,) 역학조사 진행중, 현장확인 후 홈페이지에 공개하겠습니다."
2020,5,11,10,5,도봉구,"[도봉구청]5. 11(월)11번 확진자(쌍문동,25세 남)발생,역학조사진행중, 확인후 홈페이지 공지예정,이태원클럽등 업소방문사실신고(2091-4483,4490)"
2020,5,11,10,52,강동구,"[강동구청]5.10.(일)코로나19확진자 1명추가발생(강일동), 격리 및 방역완료, 자세한사항은 블로그, 홈페이지(gd.go.kr)를 참고해 주시기 바랍니다."
2020,5,11,11,2,강동구,"[강동구청]4.24.~5.6. 이태원클럽 등 인근업소 방문하신 분은 외출을 자제, 증상유무 관계없이 검사가능, 1339나 강동구보건소로 상담 후 검사 바랍니다."
2020,5,11,11,7,동작구,"[동작구청] 36번째 확진자 발생(사당1동),상세내용은 구홈페이지 및 블로그, SNS확인하여 주시기 바랍니다. blog.naver.com/dongjaksaran"
2020,5,11,11,25,영등포구,[영등포구청]이태원 클럽방문 '타지자체' 추가확진자 2명발생 및 기존확진자 6명 관내 동선안내/구민확진자 없음. 구청 홈페이지 확인 바람. ☞ ydp.go.kr
2020,5,11,11,34,도봉구,"[도봉구청]11번 확진자 역학조사결과 이동경로 및 대응조치 사항 홈페이지공지, 이태원 클럽등 업소 방문자는 자가격리 및 방문사실 신고(2091-4483,4490)"
2020,5,11,14,31,관악구,"[관악구청] 52번째 확진자(신림동) 발생 및 49~51번째 동선공개, 4.29.~5.6. 이태원클럽 방문자는 증상유무 관계없이 검사바람 gwanak.go.kr"
2020,5,11,15,8,서초구,"[서초구청] 이태원 집단감염이 지역으로 확산되고 있습니다.  거리두기, 마스크쓰기, 손씻기 등 위생수칙 준수로 가족과 이웃의 안전을 지켜주세요."
2020,5,11,15,34,강서구,[강서구청]강서구 확진자(강남구 확진자의 직장내 접촉)발생안내. 거주지방역완료. 상세내용 블로그 참조바랍니다. blog.naver.com/gangseokkachi
2020,5,11,16,18,용산구,[용산구청]코로나 31번째 확진자(보광동) 발생. 역학조사중. 홈페이지 및 블로그를 참고 바랍니다. blog.naver.com/ysnblog
2020,5,11,16,34,동작구,"[동작구청] 36번째 확진자 동선공개, 상세내용은 구 홈페이지 및 블로그, SNS 확인하여 주시기 바랍니다. blog.naver.com/dongjaksaran"
2020,5,11,17,9,종로구,"[종로구청]17번 확진자등 이동 동선 구홈페이지(www.jongno.go.kr)공개. 생활속 거리두기, 마스크쓰기, 손씻기 등 위생수칙 준수로 안전을 지켜주세요."
2020,5,11,17,54,구로구,"[구로구청]구로구민 인천시서 코로나19 확진1명 추가판정, 상세정보는 역학조사후 구로구청 홈페이지(블로그) 게시 blog.naver.com/digital9ro"
2020,5,11,18,12,서대문구,[서대문구청]코로나19. 21번째 확진자(이태원 클럽 방문/홍제동)발생.자세한 사항 구홈페이지 및 블로그 확인바랍니다. blog.naver.com/sdmstory
2020,5,11,18,18,강서구,[강서구청]강서구 확진자(강남구 확진자와 직장내 접촉)발생안내. 거주지방역완료. 상세내용 블로그 참조바랍니다. blog.naver.com/gangseokkachi
2020,5,11,18,31,서초구,"[서초구청]코로나19 타구 확진자 코스트코 양재점 경유(5/8 19:49~21:11) 금일 20시 폐점후 소독, 내일 정상영업. 동선은 역학조사후 구청 홈피 공개"
2020,5,11,18,33,도봉구,"[도봉구청] 강북구 7번 확진자(51세, 여성) 역학조사 결과 이동경로 및 조치사항 홈페이지 공지, 이태원 클럽등 업소방문 사실 신고(2091-4483,4490)"
2020,5,11,19,33,중구,[중구청] 5.10(일) 발생 타구 확진자 관내 이동동선 안내(중구 홈페이지 참조). 유증상자는 보건소로 문의 바랍니다.
2020,5,11,20,5,서초구,"[서초구청] 서초구 40번 확진자 발생(이태원 클럽 관련) 및 타구 확진자 우리구 경유 추가 확인, 역학조사 후 동선 홈페이지 공개 예정."
2020,5,12,9,50,도봉구,"[도봉구청] 5.12(화)12번확진자(창동,18세 남)발생, 역학조사 진행중, 확인후 홈페이지 공지예정,이태원클럽 주변 방문사실 신고(2091-4483,4490)"
2020,5,12,10,54,관악구,"[관악구청]52번째 확진자 역학조사결과 공개, 자세한사항은 홈페이지 참조 4월 말~5월 6일 이태원클럽 방문자는 증상유무 관계없이 검사바람 gwanak.go.kr"
2020,5,12,11,0,광진구,[광진구청] 4.24.~5.6. 이태원클럽 방문자 보건소에서 “익명” 무료검사! 반드시 검진바랍니다. gwangjin.go.kr 광진구보건소 ☎024507090
2020,5,12,11,0,광진구,[광진구청] Itaewon Club visitor free corona screening. Privacy guarantee. ☎024501000
2020,5,12,11,32,강남구,"[강남구청]강남구 선별진료소는 24시간 운영, 개인정보보호, 타지역주민 환영이니 이태원클럽방문자와 격리해제자 검사요망! 강남재난안전본부(gangnam.go.kr)"
2020,5,12,13,13,동작구,"[동작구청] 37번째 확진자 발생(상도2동), 상세내용은 구홈페이지 및 블로그, SNS확인하여 주시기 바랍니다. blog.naver.com/dongjaksaran"
2020,5,12,14,2,서초구,[서초구청] 서초구 40번 확진자 및 타지역 확진자(3명) 서초구 동선 홈페이지 공개(seocho.go.kr)
2020,5,12,14,29,성동구,"[성동구청] 5.12(화) 22번째 확진자 발생/왕십리도선동 거주(20세,여), 이태원 주점 방문, 자택 및 주변 방역완료, c19.sd.go.kr 확인바랍니다."
2020,5,12,15,46,양천구,[양천구청] 이태원 클럽 관련 양천구 확진자(23번째) 발생안내. 양천구 블로그 참조. blog.naver.com/yangcheon2016/221958807394
2020,5,12,16,52,강동구,"[강동구청]4.24.~5.6.이태원클럽 등 인근 업소에 방문한 분은 외출자제, 증상유무 관계없이 익명검사(무료) 가능하니 1339나 보건소 상담 후 검사바랍니다."
2020,5,12,17,19,동대문구,"[동대문구청]33번 확진자(휘경1동 실거주, 제주도민, 남/25세)발생, 이태원 방문 후 무증상검사, 당일 입원 및 소독완료, 자세한 내용은 홈페이지 참조바랍니다"
2020,5,12,17,41,관악구,"[관악구청] 53번째 확진자(대학동) 발생, 4월말~5월6일 이태원클럽 방문자는 증상유무 관계없이 검사바랍니다. gwanak.go.kr"
2020,5,12,17,59,도봉구,"[도봉구청]5. 12(화)12번확진자 역학조사결과,이동경로 및 대응조치 홈페이지 공지, 이태원클럽 방문자 익명 무료검사가능(도봉보건소 2091-4483,4490)"
2020,5,12,19,2,노원구,[노원구청] 코로나19 노원구 26번 확진자 발생. 확진자 이동경로 등 자세한 사항은 노원구청 홈페이지 참조바랍니다.
2020,5,12,20,5,동작구,"[동작구청] 37번째 확진자 동선공개, 상세내용은 구 홈페이지 및 블로그, SNS 확인하여 주시기 바랍니다. blog.naver.com/dongjaksaran"
2020,5,12,21,4,영등포구,[영등포구청]이태원 클럽방문 '타지자체' 추가확진 2명(관내경유) 및 접촉확진 1명(관내직장인)발생/구민확진자 없음. 구청홈페이지 확인바람. ☞ ydp.go.kr
2020,5,13,9,12,서초구,[서초구청] Free COVID-19 screening for Itaewon club visitors at health center. ☎ 02-2155-8361
2020,5,13,11,46,관악구,"[관악구청]53번째 확진자 및 타 자치구 확진자 동선 공개, 자세한내용은 홈페이지 참조, 4월말~5월6일 이태원클럽 방문자는 검사바랍니다. gwanak.go.kr"
2020,5,13,13,32,용산구,"[용산구청]4.24~5.6 이태원클럽 등 업소 방문자는 2주간 외출·접촉 자제, 보건소방문 코로나검사 받으시기 바랍니다.(한남동공영주차장 선별진료소 추가 운영)"
2020,5,13,14,52,종로구,"[종로구청] 타지역 확진자 종로구 이동경로 구 홈페이지(www.jongno.go.kr) 공개. 방역 완료하였으며, 생활속 거리두기와 위생수칙 준수 바랍니다."
2020,5,13,18,10,강서구,"[강서구청] 강서구 확진자(인천서구 확진자 접촉, 등촌3동)발생 안내. 거주지 방역완료. 블로그 참조바랍니다. blog.naver.com/gangseokkachi"
2020,5,13,19,44,중구,[중구청] 5.13(수) 타구 확진자 우리구 이동동선 안내(www.junggu.seoul.kr) 자세한 내용은 중구청 홈페이지를 참조하시기 바랍니다.
2020,5,13,20,53,강북구,"[강북구청]5.13. 확진자 1명 발생(번1동, 남, 25세) 역학조사 진행중, 현장확인 후 홈페이지에 공개하겠습니다."
2020,5,14,9,28,도봉구,"[도봉구청]5.14(목)13번확진자(창동,28세 남)발생,역학조사후,홈페이지공지예정, 5.7. 21시~5. 9.까지 창1동가왕노래방 이용자 보건소상담 및 검사요망"
2020,5,14,10,16,송파구,"[송파구청] 5.14.(목) 코로나19확진자2명 추가발생(잠실동,문정동), 격리·방역·역학조사 완료. 자세한내용은 홈페이지(songpa.go.kr) 참고바랍니다."
2020,5,14,11,3,금천구,"[금천구청]13번째 확진자(시흥1동, 20세, 남성) 발생, 국가지정병원 이송 준비중, 이송 즉시 자택 방역소독, 역학조사 후 동선 공개"
2020,5,14,11,51,영등포구,"[영등포구청]코로나 29번째 구민확진자(70대남성, 당산동 영등포병원 입원환자/ 신길1동) 및 타지자체 확진 1명(관내경유) 발생. ☞ ydp.go.kr"
2020,5,14,14,8,마포구,"[마포구청]5.7.(목) 19:20~22:30 '1943'(잔다리로8-6) 방문자는 증상유무와 상관없이 마스크 착용, 가까운 보건소에서 검사하고 2주간 외출 자제"
2020,5,14,14,9,마포구,"[마포구청]5.7.(목) 21:30~24:00 '한신포차'(잔다리로13) 방문자는 증상유무와 상관없이 마스크 착용, 가까운 보건소에서 검사하고 2주간 외출 자제"
2020,5,14,14,16,용산구,"[용산구청]코로나 32,33번째 확진자(보광동) 발생. 역학조사중. 홈페이지 및 블로그를 참고 바랍니다. blog.naver.com/ysnblog"
2020,5,14,16,5,서초구,"[서초구청]서초구 41번 추가 확진자(재확진자, 관내동선 없음) 및 40번 확진자 추가동선, 타지역 확진자(2명) 서초구 동선 홈피 공개(seocho.go.kr)"
2020,5,14,16,27,광진구,[광진구청] 4/24 ~ 5/6 이태원클럽 방문자 보건소에서 5/20까지만 “익명” 무료검사! 검진필수! gwangjin.go.kr 광진구보건소☎024507090
2020,5,14,16,27,광진구,[광진구청] Free corona test only until 5/20 for Itaewon Club visitors (4/24 ~ 5/6) ☎024501000
2020,5,14,18,27,동대문구,"[동대문구청]34번 확진자(25세/남, 청량리동)발생, 이태원 방문 후 무증상 검사, 금일 입원 및 소독완료, 자세한 내용은 홈페이지 참조 바랍니다."
2020,5,14,18,40,도봉구,"[도봉구청]5.14(목)13번확진자역학조사결과및14번확진자(쌍문동,31세여)발생사실, 역학조사결과홈페이지공지,이태원클럽방문익명무료검사가능(보건소2091-4483)"
2020,5,14,18,49,강동구,"[강동구청]5.14.(목)코로나19확진자 3명(길동2, 암사동1)추가 발생. 현재 이동경로, 접촉자 등 역학조사 중, 상세내용 추후 홈페이지 등 공개 예정입니다."
2020,5,14,19,25,금천구,"[금천구청]13번째 확진자 동선 1차 공개(확진자 진술), 자세한 내용 홈페이지 및 SNS 확인 blog.naver.com/geumcheon1"
2020,5,14,21,8,동작구,"[동작구청]37번 확진자 추가 이동 동선공개, 상세내용은 구홈페이지 및 블로그, SNS확인하여 주시기 바랍니다. blog.naver.com/dongjaksaran"
2020,5,15,9,47,광진구,"[광진구청] 확진자 1명발생, 자가격리 중 확진판정으로 이동경로 없음. 타지역 확진자 우리구 내 동선 확인 gwangjin.go.kr 문의 ☎024501000"
2020,5,15,11,10,관악구,"[관악구청]54번째 확진자(중앙동) 발생, 5월3일~5월5일 중 별별코인노래방(관악로200, 행운동) 방문자는 모두 선별진료소 검사 바람. gwanak.go.kr"
2020,5,15,11,17,용산구,[용산구청]코로나 34번째 확진자(한남동) 발생. 역학조사중. 홈페이지 및 블로그를 참고 바랍니다. blog.naver.com/ysnblog
2020,5,15,14,37,강북구,"[강북구청]4.24.~5.6.까지 이태원 소재 클럽, 주점 방문자는 증상이 없어도 익명검사가 가능하오니 보건소(02-901-7704,7706)로 상담 바랍니다."
2020,5,15,15,20,영등포구,"[영등포구청]코로나 ‘타지자체 확진자’(20대 남성, 관내 어머니집 방문) 이동경로 안내. 자세한 사항은 구청 홈페이지 확인 바람. ☞ ydp.go.kr"
2020,5,15,16,7,송파구,[송파구청]정부 긴급재난지원금 안내 5/18부터 방문신청 가능(요일제 적용) -동주민센터: 선불카드 지급 -은행: 신용·체크카드 충전 ※세부내용 홈페이지 참조
2020,5,15,16,54,서초구,"[서초구청] 타지역 확진자 서초구 동선 홈페이지 공개(seocho.go.kr), 주말에도 밀폐-밀집된 다중이용시설 이용 자제하고 개인위생수칙 준수바랍니다."
2020,5,15,16,58,강동구,[강동구청]정부긴급재난지원금 5/18부터 방문신청 가능(요일제적용) -동주민센터:선불카드지급 -은행:신용·체크카드충전 ※ 상세내용 홈페이지(gd.go.kr)참조
2020,5,15,17,4,송파구,"[송파구청] 5.15.(금) 코로나19확진자1명 추가발생(잠실동), 격리·방역·역학조사완료. 자세한내용은 홈페이지(songpa.go.kr)를 참고해주시기 바랍니다"
2020,5,15,17,59,서대문구,[서대문구청]코로나19. 22번째 확진자(창천동)발생. 자세한 사항 구홈페이지 및 블로그 확인바랍니다. blog.naver.com/sdmstory
